SystemContractID,NetUnitPrice,ShortText,Currency,PaymentTerms,ValidityPeriodStartDate,ValidityPeriodEndDate,SystemContractNumber,SystemContractItemNumber,Name,QuantityUnit,COUNT
24-PA-00080-2,1.0,"TRANSPORT: FREIGHT, PURPOSE: MAIL ROOM AND COURIER SERVICES-UPS-SIGNED (CONTRACT NO: 16-005-SS-004)",SAR,300000192972447,2024-03-31T00:00:00,2027-04-01T00:00:00,24-PA-00080,2,EIRAD FOR TRADING AND CONTRACTING CO LTD UPS,,66
22-PA-00370-10,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,10,CATRION CATERING HOLDING COMPANY,,65
25-PA-00162-1,1.0,"PAY: FEES, PURPOSE: FRAMEWORK SERVICES SUPPLY AGREEMENT - JAL HUMAN RESOURCES COMPANY - JALHR (CONTRACT NO: 15-HQ-018)",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00162,1,JAL HUMAN RESOURCES COMPANY,,65
24-PA-00156-21,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,21,Company Almatar Alarabi Commercial Services CJSC,,64
25-PA-00130-1,1.0,"HIRE: MANPOWER, SKILLED, REPAIR: VALVE, PURPOSE: CONTROL AND SAFETY VALVE REPAIR,TESTING AND CERTIFICATION SERVICES AT MPC/MWSPC/MFC RAS ALKHAIR NAL GULF (CONTRACT NO: 20-PH-111)",SAR,300000192972423,2025-04-01T00:00:00,2028-03-31T00:00:00,25-PA-00130,1,NAL GULF GENERAL CONTRACTING EST,,64
24-PA-00154-18,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,18,Akeed for Travel and Tourism,,64
25-PA-00804-1,16.85,"HIRE: MANPOWER, SKILLED;AS PER JOB TITLE",SAR,300000192972423,2026-01-01T00:00:00,2029-01-01T00:00:00,25-PA-00804,1,MOHAMMED RASHID ALKHATHLAN CO. FOR CONTRACTING MRK,,63
24-PA-00156-22,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,22,Company Almatar Alarabi Commercial Services CJSC,,62
23-PA-01046-1,1.0,"DISPOSE: WASTE, NON-HAZARDOUS;PURPOSE: WASTE MANAGEMENT SERVICES (CONTRACT NO: 20-807-AL-364)",SAR,300000198294507,2021-01-01T00:00:00,2026-05-19T00:00:00,23-PA-01046,1,Special Solutions for Environmental Services Company ,,62
24-PA-00076-25,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,25,YUSUF BIN AHMED KANOO COMPANY LIMITED,,61
22-PA-00370-11,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,11,CATRION CATERING HOLDING COMPANY,,59
24-PA-00076-26,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,26,YUSUF BIN AHMED KANOO COMPANY LIMITED,,59
24-PA-00156-23,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,23,Company Almatar Alarabi Commercial Services CJSC,,59
24-PA-00154-19,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,19,Akeed for Travel and Tourism,,56
24-PA-00156-24,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,24,Company Almatar Alarabi Commercial Services CJSC,,56
24-PA-00076-27,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,27,YUSUF BIN AHMED KANOO COMPANY LIMITED,,55
22-PA-00370-12,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,12,CATRION CATERING HOLDING COMPANY,,54
24-PA-00076-28,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,28,YUSUF BIN AHMED KANOO COMPANY LIMITED,,54
24-PA-00076-29,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,29,YUSUF BIN AHMED KANOO COMPANY LIMITED,,53
24-PA-00156-25,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,25,Company Almatar Alarabi Commercial Services CJSC,,52
24-PA-00080-3,1.0,"TRANSPORT: FREIGHT, PURPOSE: MAIL ROOM AND COURIER SERVICES-UPS-SIGNED (CONTRACT NO: 16-005-SS-004)",SAR,300000192972447,2024-03-31T00:00:00,2027-04-01T00:00:00,24-PA-00080,3,EIRAD FOR TRADING AND CONTRACTING CO LTD UPS,,51
22-PA-00370-13,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,13,CATRION CATERING HOLDING COMPANY,,51
24-PA-00958-3,1.0,"PROVIDE: PUBLICATION PRINTING;PRINTING SERVICE AS PER SOW, MAADEN",SAR,300000192972417,2024-10-17T00:00:00,2027-10-16T00:00:00,24-PA-00958,3,Al Wafa Printing Press Company,,51
24-PA-00076-30,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,30,YUSUF BIN AHMED KANOO COMPANY LIMITED,,51
24-PA-00154-20,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,20,Akeed for Travel and Tourism,,50
22-PA-00370-14,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,14,CATRION CATERING HOLDING COMPANY,,50
24-PA-00076-31,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,31,YUSUF BIN AHMED KANOO COMPANY LIMITED,,49
24-PA-00156-26,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,26,Company Almatar Alarabi Commercial Services CJSC,,49
22-PA-00370-16,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,16,CATRION CATERING HOLDING COMPANY,,48
22-PA-00370-15,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,15,CATRION CATERING HOLDING COMPANY,,48
24-PA-00466-1,950.0,"HIRE: MANPOWER,SKILLED;DAILY,CRANE AND LIFTING EQUIPMENT INSPECTION SERVICES,ON CALL-INSPECTOR",SAR,300000192972417,2024-07-01T00:00:00,2027-06-30T00:00:00,24-PA-00466,1,Zamil Inspection And Contracting Co,,48
24-PA-00154-21,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,21,Akeed for Travel and Tourism,,48
24-PA-00154-22,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,22,Akeed for Travel and Tourism,,47
24-PA-00076-32,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,32,YUSUF BIN AHMED KANOO COMPANY LIMITED,,47
24-PA-00575-1,1.0,"FABRICATE: COMPONENT;FABRICATION OF MACHINE OR EQUIPMENT COMPONENT AS PER THE SPECIFICATION AND / OR DRAWING PROVIDED BY MAADEN, ROLLING MILL",SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,1,Simple Solutions Trading Industrial Services and Maintenance Co,,46
24-PA-00076-33,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,33,YUSUF BIN AHMED KANOO COMPANY LIMITED,,45
24-PA-00080-4,1.0,"TRANSPORT: FREIGHT, PURPOSE: MAIL ROOM AND COURIER SERVICES-UPS-SIGNED (CONTRACT NO: 16-005-SS-004)",SAR,300000192972447,2024-03-31T00:00:00,2027-04-01T00:00:00,24-PA-00080,4,EIRAD FOR TRADING AND CONTRACTING CO LTD UPS,,44
22-PA-00370-17,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,17,CATRION CATERING HOLDING COMPANY,,42
24-PA-00156-27,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,27,Company Almatar Alarabi Commercial Services CJSC,,42
24-PA-00076-34,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,34,YUSUF BIN AHMED KANOO COMPANY LIMITED,,42
22-PA-00370-18,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,18,CATRION CATERING HOLDING COMPANY,,42
24-PA-00154-23,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,23,Akeed for Travel and Tourism,,41
24-PA-00156-28,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,28,Company Almatar Alarabi Commercial Services CJSC,,41
24-PA-00076-35,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,35,YUSUF BIN AHMED KANOO COMPANY LIMITED,,40
24-PA-00958-4,1.0,"PROVIDE: PUBLICATION PRINTING;PRINTING SERVICE AS PER SOW, MAADEN",SAR,300000192972417,2024-10-17T00:00:00,2027-10-16T00:00:00,24-PA-00958,4,Al Wafa Printing Press Company,,40
22-PA-00257-1,1.0,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,40
22-PA-00370-19,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,19,CATRION CATERING HOLDING COMPANY,,40
24-PA-00076-36,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,36,YUSUF BIN AHMED KANOO COMPANY LIMITED,,39
24-PA-00076-37,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,37,YUSUF BIN AHMED KANOO COMPANY LIMITED,,38
24-PA-00154-24,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,24,Akeed for Travel and Tourism,,38
24-PA-00156-29,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,29,Company Almatar Alarabi Commercial Services CJSC,,38
22-PA-00370-20,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,20,CATRION CATERING HOLDING COMPANY,,37
24-PA-00080-5,1.0,"TRANSPORT: FREIGHT, PURPOSE: MAIL ROOM AND COURIER SERVICES-UPS-SIGNED (CONTRACT NO: 16-005-SS-004)",SAR,300000192972447,2024-03-31T00:00:00,2027-04-01T00:00:00,24-PA-00080,5,EIRAD FOR TRADING AND CONTRACTING CO LTD UPS,,37
24-PA-00154-25,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,25,Akeed for Travel and Tourism,,36
24-PA-00156-30,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,30,Company Almatar Alarabi Commercial Services CJSC,,36
24-PA-00076-39,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,39,YUSUF BIN AHMED KANOO COMPANY LIMITED,,35
24-PA-00076-38,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,38,YUSUF BIN AHMED KANOO COMPANY LIMITED,,35
24-PA-00154-26,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,26,Akeed for Travel and Tourism,,35
24-PA-01312-1,1.0,FORWARD: FREIGHT;FREIGHT FORWARDING SERVICES( FOR PAYMENT IN SAR),SAR,300000198294507,2024-09-01T00:00:00,2027-09-02T00:00:00,24-PA-01312,1,DSV Air And Sea Logistics Services Company ,,35
22-PA-00370-21,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,21,CATRION CATERING HOLDING COMPANY,,34
24-PA-00076-40,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,40,YUSUF BIN AHMED KANOO COMPANY LIMITED,,34
24-PA-00156-31,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,31,Company Almatar Alarabi Commercial Services CJSC,,33
24-PA-00958-5,1.0,"PROVIDE: PUBLICATION PRINTING;PRINTING SERVICE AS PER SOW, MAADEN",SAR,300000192972417,2024-10-17T00:00:00,2027-10-16T00:00:00,24-PA-00958,5,Al Wafa Printing Press Company,,33
22-PA-00370-22,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,22,CATRION CATERING HOLDING COMPANY,,33
24-PA-00080-6,1.0,"TRANSPORT: FREIGHT, PURPOSE: MAIL ROOM AND COURIER SERVICES-UPS-SIGNED (CONTRACT NO: 16-005-SS-004)",SAR,300000192972447,2024-03-31T00:00:00,2027-04-01T00:00:00,24-PA-00080,6,EIRAD FOR TRADING AND CONTRACTING CO LTD UPS,,33
25-PA-00161-1,1.0,"PAY: FEES, PURPOSE: FRAMEWORK SERVICES SUPPLY AGREEMENT  - JADDARAH (CONTRACT NO: 15-HQ-031)",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00161,1,Jaddarah Workforce Services Company,,33
24-PA-00575-2,1.0,"PAY: FEES;COST MARK-UP,EACH,NORMAL SHIFT HOURS: 8 HR,SUPPLY OF SPARE PARTS/FITTINGS ETC,CATEGORY A REGULAR REQUIREMENT",SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,2,Simple Solutions Trading Industrial Services and Maintenance Co,,33
24-PA-00076-41,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,41,YUSUF BIN AHMED KANOO COMPANY LIMITED,,32
24-PA-01063-1,346.95,WEBCAM C920 HD PRO REFRESH,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,1,Jarir bookstore,,32
24-PA-00076-42,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,42,YUSUF BIN AHMED KANOO COMPANY LIMITED,,31
24-PA-00154-27,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,27,Akeed for Travel and Tourism,,31
25-PA-00010-1,1.0,"MOBILIZE: EQUIPMENT;UNIT RATE,ANY EQUIPMENT,18-CM-162",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,1,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,31
22-PA-00370-23,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,23,CATRION CATERING HOLDING COMPANY,,31
24-PA-00156-32,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,32,Company Almatar Alarabi Commercial Services CJSC,,30
24-PA-00076-43,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,43,YUSUF BIN AHMED KANOO COMPANY LIMITED,,30
24-PA-00076-44,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,44,YUSUF BIN AHMED KANOO COMPANY LIMITED,,29
24-PA-00154-28,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,28,Akeed for Travel and Tourism,,29
22-PA-00370-24,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,24,CATRION CATERING HOLDING COMPANY,,29
24-PA-01063-1,100.0,CERTIFICATE GIFT VALUE SAR100,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,1,Jarir bookstore,,28
24-PA-00080-7,1.0,"TRANSPORT: FREIGHT, PURPOSE: MAIL ROOM AND COURIER SERVICES-UPS-SIGNED (CONTRACT NO: 16-005-SS-004)",SAR,300000192972447,2024-03-31T00:00:00,2027-04-01T00:00:00,24-PA-00080,7,EIRAD FOR TRADING AND CONTRACTING CO LTD UPS,,28
